Frequency_Hz,Supply3V3_10Capture_ASD_nV_per_sqrtHz,Supply6V6_10Capture_ASD_nV_per_sqrtHz
42.1666422680774,19.2046326078263,13.3149106090461
42.3055464361265,17.384185186182,12.4356474417084
42.444420205532,19.0226928674202,13.8404993668785
42.6110869670055,24.5320712962923,27.098389675422
42.7499909753799,17.2324090987226,20.2252853610943
42.8888649011572,18.8759465724833,13.8972251394066
43.0277688114186,14.4429299038911,11.70766930721
43.1666428332963,20.6247134410162,11.9395905136873
43.3333095916299,22.45868059739,14.1394549748955
43.4722133475319,19.4777287484113,12.6664215055446
43.6110875206289,21.4251880494718,14.9170874704423
43.7777542771071,15.6975596517301,13.3442830070177
43.9166578817898,21.2430207601002,15.1905016073407
44.0555322030608,22.0715286017228,17.2183876175901
44.2221989577395,17.425875636596,14.0013076218629
44.3611024142481,16.0990916029962,11.5087756614949
44.4999768807389,18.2146940572187,11.6979173324268
44.6666436336715,19.9418768251167,13.6015379008237
44.8333103859628,18.2425019221004,11.1383615567546
